num_features,RF_indexes,SVM_indexes,RFSM_indexes,RF_time,SVM_time,RFSM_time,unreduced_score_forest,RF_scores_forest,SVM_scores_forest,RFSVM_scores_forest,unreduced_train_time_forest,RF_train_time_forest,SVM_train_time_forest,RFSVM_train_time_forest,unreduced_score_svc,RF_scores_svc,SVM_scores_svc,RFSVM_scores_svc,unreduced_train_time_svc,RF_train_time_svc,SVM_train_time_svc,RFSVM_train_time_svc,unreduced_score_knn,RF_scores_knn,SVM_scores_knn,RFSVM_scores_knn,unreduced_train_time_knn,RF_train_time_knn,SVM_train_time_knn,RFSVM_train_time_knn
11,[ 995  638  348 1260  462 1171  774 1162  992  140  418],[199 810  48 311 170 180 207 423 200 171 187],[1249  398   46  491 1162  314  810 1252  470  638  477],19,37,47,0.8662790697674418,0.3430232558139535,0.29651162790697677,0.45348837209302323,131,79,79,79,0.5116279069767442,0.31976744186046513,0.22093023255813954,0.3081395348837209,115,3,3,3,0.5348837209302325,0.2616279069767442,0.19767441860465115,0.3546511627906977,17,1,1,1
12,[ 224  685  462 1178  810  348  728 1162  638  398  995  470],[225 159 199  48 311 170 180 207 423 200 171 187],[ 445  149  733  207  418  140  786  992  477 1016  470  780],19,40,50,0.8662790697674418,0.42441860465116277,0.3081395348837209,0.313953488372093,131,81,78,79,0.5116279069767442,0.31976744186046513,0.20930232558139536,0.26744186046511625,115,3,3,3,0.5348837209302325,0.3023255813953488,0.22093023255813954,0.27325581395348836,17,1,1,2
13,[ 780  578  995  789  760 1016  239  627  324  522  440 1249  398],[225 159 199 810  48 423 311 170 180 207 200 171 187],[ 638  149  867  313  350  314 1162  788 1109 1028  470  733  780],19,41,50,0.8662790697674418,0.3953488372093023,0.32558139534883723,0.3488372093023256,131,80,78,79,0.5116279069767442,0.29069767441860467,0.25,0.23837209302325582,115,3,3,3,0.5348837209302325,0.31976744186046513,0.22093023255813954,0.28488372093023256,17,2,2,2
14,[ 597  140  753  197  788  685  756  242 1079  317  733  307  995  780],[383 225 159 199 810  48 311 170 180 207 423 200 171 187],[ 313  384  347  177 1284 1128  733  196 1252  239 1149  324  780  207],19,39,48,0.8662790697674418,0.3372093023255814,0.3372093023255814,0.3430232558139535,131,78,78,79,0.5116279069767442,0.27906976744186046,0.2616279069767442,0.27325581395348836,115,3,3,3,0.5348837209302325,0.3313953488372093,0.22093023255813954,0.20348837209302326,17,2,2,2
15,"[ 190 1178  788  231  753   47  820  348  798  738  749  733  780  307
  985]",[516 311 383 225 159 199 810  48 170 180 207 423 200 171 187],"[ 491  271  140  149  788  477  197 1249  470 1028  350  780  685  398
  522]",19,42,52,0.8662790697674418,0.29069767441860467,0.3546511627906977,0.4011627906976744,131,78,78,80,0.5116279069767442,0.23837209302325582,0.29069767441860467,0.26744186046511625,115,3,3,3,0.5348837209302325,0.19767441860465115,0.25,0.31976744186046513,17,2,2,2
16,"[ 589  648  810  384 1017  749  638  578  149  231  348  207  477 1162
 1229  306]",[178 516 383 225 159 199 810  48 311 170 180 207 423 200 171 187],"[ 638 1149  685  593 1125 1162  477  470  207  780 1016  177 1249 1028
  398  522]",19,41,51,0.8662790697674418,0.5,0.32558139534883723,0.5174418604651163,131,84,80,82,0.5116279069767442,0.38953488372093026,0.29069767441860467,0.37209302325581395,115,4,3,3,0.5348837209302325,0.313953488372093,0.25,0.36046511627906974,17,2,2,2
17,"[ 419  424 1079 1008 1229  829  462  348  149  942 1016  810  470 1049
  231  618  749]",[165 253 178 383 225 159 199 810  48 423 311 170 180 207 200 171 187],"[ 470  581  172  207  177 1149  703 1252 1028  995  350  477 1178  788
  149  780  733]",19,34,44,0.8662790697674418,0.38372093023255816,0.37209302325581395,0.42441860465116277,131,83,80,83,0.5116279069767442,0.2441860465116279,0.25,0.28488372093023256,115,4,3,3,0.5348837209302325,0.2616279069767442,0.25,0.26744186046511625,17,2,2,2
18,"[ 224 1049  993 1252  408  307  648 1229 1128  327  419  798  780 1149
  275  398  685 1079]",[516 161 165 178 383 225 159 423 199 810  48 311 170 180 207 200 171 187],"[1113  581  462  149  136  718 1128  127 1178 1284  177  569  638 1162
 1016 1149  810  350]",19,36,46,0.8662790697674418,0.3313953488372093,0.4069767441860465,0.5116279069767442,131,82,80,84,0.5116279069767442,0.29069767441860467,0.27325581395348836,0.36046511627906974,115,4,4,3,0.5348837209302325,0.22674418604651161,0.2616279069767442,0.3430232558139535,17,2,2,2
19,"[ 216  992  418  578  788  738  381 1125 1178  593  524  470  934  242
  728  348  780  985  995]","[ 51 161 165 178 225 516 159 199 810  48 423 311 383 170 180 207 200 171
 187]","[ 418  685  140 1016  569  620 1171  780  810  149  347  788  936  136
  127  314  462  638 1162]",19,45,54,0.8662790697674418,0.45348837209302323,0.38953488372093026,0.4883720930232558,131,81,80,82,0.5116279069767442,0.31976744186046513,0.3023255813953488,0.3953488372093023,115,3,4,3,0.5348837209302325,0.3546511627906977,0.27906976744186046,0.3488372093023256,17,2,2,2
20,"[ 177  829 1125  593 1016  889  408  618  577  207  753  348  589  995
 1229  733  307  231  749  780]","[ 51 161 165 253 178 516 383 225 159 423 199 810  48 311 170 180 207 200
 171 187]","[ 786  718  810  693  936  350  522  569  114  685 1162  733  638 1028
  470 1249  477  995  398  780]",19,45,54,0.8662790697674418,0.42441860465116277,0.3953488372093023,0.4941860465116279,131,82,80,83,0.5116279069767442,0.3313953488372093,0.3023255813953488,0.36627906976744184,115,4,4,3,0.5348837209302325,0.3081395348837209,0.27906976744186046,0.4127906976744186,17,2,2,2
21,"[1081  324  638  351  524  276  780  798  904 1171 1260  398  470  985
  578  307  992  774 1162  418  140]","[1263  503   51  161  165  178  516  423  383  225  159  199  810   48
  311  170  180  207  200  171  187]","[1178  810  733  958 1284 1125  350  593 1252 1079  524  418  995 1162
  127  470  992  140 1171  197  685]",19,41,51,0.8662790697674418,0.4476744186046512,0.37209302325581395,0.5465116279069767,131,81,80,82,0.5116279069767442,0.3953488372093023,0.29069767441860467,0.3488372093023256,115,3,4,4,0.5348837209302325,0.32558139534883723,0.28488372093023256,0.3488372093023256,17,2,2,2
22,"[ 774  942  837  581  470  749  992  140  418   21  810 1049  728  155
  351 1260  231  638  348  350  934  578]","[1263  503   51  488  161  165  178  516  383  225  159  199  810   48
  311  170  180  207  423  200  171  187]","[ 347  522  620   43 1249  470  421  127  324 1204  718  569  936  140
  398  685 1162  810  462  136  638  350]",19,41,51,0.8662790697674418,0.5523255813953488,0.38953488372093026,0.5523255813953488,131,83,80,83,0.5116279069767442,0.38953488372093026,0.29069767441860467,0.4127906976744186,115,4,4,4,0.5348837209302325,0.3372093023255814,0.28488372093023256,0.3953488372093023,17,2,2,2
23,"[  42  789  738 1016  810 1162 1260  985  703   12  786 1178  348  481
  934  581  224  798  477  470  350   63  155]","[ 430 1204 1263  503   51  161  165  178  516  383  225  159  199  810
   48  311  170  180  207  423  200  171  187]","[ 597  486  216  936  445 1204 1214  491  569  177 1252  331  350  462
  780  810  398 1249 1028 1162  470  638  477]",19,43,52,0.8662790697674418,0.46511627906976744,0.3953488372093023,0.5290697674418605,131,84,81,83,0.5116279069767442,0.3430232558139535,0.3372093023255814,0.38372093023255816,115,4,4,4,0.5348837209302325,0.29069767441860467,0.3023255813953488,0.37209302325581395,17,2,2,2
24,"[1171  774 1204  445  440  760 1162  992  140  995 1017  522  418  242
  798   47 1026  738  578  398 1260  985 1249  934]","[1204 1263  488  177  503   51  161  207  165  175  157  516  178  383
  810  225   48  200  311  180  423  170  187  171]","[1170  357 1028  958  685  216 1016  177  314  190  524 1178  992  140
  149  418  477 1125  593 1162  985   46  470  995]",19,43,53,0.8662790697674418,0.5697674418604651,0.42441860465116277,0.5058139534883721,131,81,81,82,0.5116279069767442,0.42441860465116277,0.3546511627906977,0.3372093023255814,115,4,4,4,0.5348837209302325,0.42441860465116277,0.3023255813953488,0.32558139534883723,17,2,2,2
25,"[1125  593  470 1260 1162  627  820  524  578  190  917 1249  597 1178
   12   47 1026  728  242  934  738  398  798  985  995]","[1011  531  253 1204 1263  503   51  161  165  178  516  383  225  159
  199  810   48  423  311  170  180  207  200  171  187]","[ 718  867 1171  732   43 1214  810  491  177  780  786  445  569  216
  398 1028  331  470 1249 1162  638  350  995  127  685]",19,37,47,0.8662790697674418,0.5232558139534884,0.4011627906976744,0.6686046511627907,131,83,81,84,0.5116279069767442,0.38372093023255816,0.3372093023255814,0.48255813953488375,115,4,4,4,0.5348837209302325,0.3546511627906977,0.3081395348837209,0.4127906976744186,17,2,2,2
26,"[ 470  360  985 1171  177  418 1125  589  798  593  915  524  140  149
  381  753  618  577  889  733  995  348  780  231  307  749]","[1011  253 1204 1263 1211  503   51  488  161  165  178  516  311  383
  225  159  423  199  810   48  170  180  207  200  171  187]","[ 483  350 1128 1125  954 1178  593  477  746 1162  810  384  137  986
  324  995   46 1113  513 1284  239  149 1149 1016  207  177]",19,43,53,0.8662790697674418,0.4941860465116279,0.38372093023255816,0.42441860465116277,131,83,82,85,0.5116279069767442,0.37209302325581395,0.3488372093023256,0.3488372093023256,115,4,4,4,0.5348837209302325,0.3430232558139535,0.313953488372093,0.25,17,2,2,2
27,"[ 513  746 1113  733  593  829  351  154  789  239  993  522  238 1008
 1249   63  589  577  177  618  348  207  995 1016 1229  749  231]","[1041 1011  253  430 1204 1263  488  503   51  161  165  178  516  383
  225  159  199  810   48  311  170  180  207  423  200  171  187]","[ 995 1079  149  936 1214  445 1125  593   43  732  569  225  693  524
 1178  462  350  136  718  786  440  685  733  638 1162  810  780]",19,42,53,0.8662790697674418,0.4418604651162791,0.4127906976744186,0.5232558139534884,131,84,81,86,0.5116279069767442,0.32558139534883723,0.3430232558139535,0.3953488372093023,115,4,4,4,0.5348837209302325,0.3023255813953488,0.29651162790697677,0.37209302325581395,17,2,2,2
28,"[ 810  597  248 1125  593  221  242   21  985  934  136  231  524  837
  718  429  638  351 1171  728  578  774 1260  992 1162  418  140  995]","[ 340 1235 1041 1011 1204 1263  503   51  488  161  165  253  178  516
  383  225  159  199  810   48  423  311  170  180  207  200  171  187]","[ 936 1252  597  501  502  810  867  477 1162  569  462  878  445  693
 1214  786  998 1204  645  780  350  685  638  470 1028  522 1249  398]",19,41,51,0.8662790697674418,0.5465116279069767,0.4127906976744186,0.5290697674418605,131,84,81,85,0.5116279069767442,0.4186046511627907,0.3430232558139535,0.37209302325581395,115,4,4,4,0.5348837209302325,0.36046511627906974,0.3081395348837209,0.4186046511627907,17,2,2,2
29,"[1008  775 1229  915  993  177  350  892  314  190  248   46 1178  524
  207  995  324  593  789  381  348  224 1125  239 1016  303  331 1049
  889]","[ 460  174  340 1235 1041 1011  253 1204 1263   51  488  161  165  178
  311  383  225  159  199  810   48  516  170  180  207  423  200  171
  187]","[1252 1016  638  324  357  702  986  958 1113  524  470   46  350 1178
 1125 1148 1249  522  593 1162 1028  440  685  207  398  177  477  780
  995]",19,35,45,0.8662790697674418,0.37790697674418605,0.4127906976744186,0.5174418604651163,131,84,80,85,0.5116279069767442,0.31976744186046513,0.3430232558139535,0.37209302325581395,115,4,4,4,0.5348837209302325,0.3488372093023256,0.3023255813953488,0.313953488372093,17,2,2,2
30,"[ 829 1149  934 1113 1096 1283  154  384  137  415  513 1008 1249  788
  993  753  177  627  398 1016 1229  207  733  522  307  789  239  324
  470  780]","[ 476  460  174  340 1235 1041 1011  253 1204 1263  503   51  161  165
  178  516  383  225  159  199  810   48  423  311  170  180  207  200
  171  187]","[ 569  413 1204 1028 1171  780 1162  810  638 1252  293  216  958  832
  491  221 1249  140  992  418  398 1109  522  190  524 1125  593  470
 1178  995]",19,35,45,0.8662790697674418,0.48255813953488375,0.436046511627907,0.563953488372093,131,83,82,89,0.5116279069767442,0.36627906976744184,0.29651162790697677,0.3953488372093023,115,4,4,4,0.5348837209302325,0.3023255813953488,0.3313953488372093,0.4069767441860465,17,2,2,2
31,"[1125  977   43  589  788 1178  177  783 1008  829  317  276  775 1252
  904  798  136  822  419  231  242  303  331  753  348  749  618  995
  733  780  307]","[ 460  174  340 1235 1041 1011  531  253 1204  488 1263  503   51  161
  165  178  516  383  225  159  199  810   48  311  170  180  207  423
  200  171  187]","[  48  581  324  221  309  502  331 1125  593  127  958  513 1016  852
  239 1178 1149  149  810  357 1113  775  384  733 1162  780  207  177
  470  995  477]",19,35,45,0.8662790697674418,0.5,0.4127906976744186,0.5813953488372093,131,88,91,99,0.5116279069767442,0.3488372093023256,0.31976744186046513,0.45930232558139533,115,5,4,4,0.5348837209302325,0.3488372093023256,0.3081395348837209,0.4011627906976744,17,2,2,2
32,"[ 491  760  155  733  650  224 1252  934   42   47  350  627  638  351
  331  303  522 1028  942  307  738  985 1249  317  578  470  798   12
  780  398  242  995]","[ 460  174  340 1235 1041  498 1011  531  253 1204  488 1263  503   51
  161  165  178  516  383  225  159  199  810   48  311  170  180  207
  423  200  171  187]","[ 462  160  750  821  421  216  792  936 1055  638  172  417  362  651
  522  168  197  398  408  314 1249  367  470 1171 1028 1162  788  992
  418  140  733  780]",19,35,45,0.8662790697674418,0.5755813953488372,0.4186046511627907,0.6337209302325582,131,99,94,92,0.5116279069767442,0.4127906976744186,0.3313953488372093,0.46511627906976744,115,5,4,4,0.5348837209302325,0.3081395348837209,0.2616279069767442,0.4476744186046512,17,2,2,2
33,"[ 956  762  620  728  470  287  429   12  738  942 1049  477  224  569
  481  985  837  347  934  994  718   21  350  445  155  351   86  578
  810  638  462 1260 1162]","[1133  476  460  174  340 1235 1041 1011  253  430 1204  488 1263  503
   51  161  165  178  516  383  225  159  199  810   48  311  170  180
  207  423  200  171  187]","[  15  986 1007  750  349  522  177   43  239 1252  350 1162  813  513
 1128  413  810  954  225  470  375 1149  746  462 1010 1109 1016  207
  384  149  313  325  477]",19,35,45,0.8662790697674418,0.5465116279069767,0.3953488372093023,0.5872093023255814,131,95,88,90,0.5116279069767442,0.45930232558139533,0.29651162790697677,0.436046511627907,115,5,5,4,0.5348837209302325,0.3488372093023256,0.3313953488372093,0.36046511627906974,17,2,2,2
34,"[ 396  627 1284  917 1095  822   12  892  348 1249  934  248   46  522
  491  445  481 1252  685  648  350  155  867  470  242  753  307  942
  398  733 1028  995  224  780]","[1133  476  460  174  340 1235 1041  498 1011  531  253 1204  488 1263
  503   51  161  165  178  311  383  225  159  199  810   48  423  516
  170  180  207  200  171  187]","[ 795  462  958  878 1028  445  832  786  703  581  522  946  375  638
  788  221  685  702 1162  491 1079  190  992  524  140  810  149  477
 1125  593  350  470  995 1178]",19,35,45,0.8662790697674418,0.5406976744186046,0.42441860465116277,0.5813953488372093,131,88,82,86,0.5116279069767442,0.38372093023255816,0.3081395348837209,0.43023255813953487,115,5,5,5,0.5348837209302325,0.28488372093023256,0.32558139534883723,0.37790697674418605,17,2,2,2
35,"[ 728 1268  405   12  293  398  375  756  429 1113  650  231  762  993
  749  207  225  780   43  589  618 1260 1149  934  408 1249 1162 1016
 1229  177  995 1028  985  822  242]","[ 215  503  685 1133  476  460  174  340 1235 1041 1011  253  430 1204
 1263  488   51  161  165  178  516  225  159  199  810   48  311  383
  170  180  207  423  200  171  187]","[ 375  196 1079  325 1162  362  470  424   46  685 1284  780 1171  197
  149  140  746 1113  483  313 1128  986  992  137  954  513 1028  418
  324  239  384  177 1016  207 1149]",19,35,45,0.8662790697674418,0.6511627906976745,0.43023255813953487,0.5058139534883721,131,85,81,84,0.5116279069767442,0.48255813953488375,0.29651162790697677,0.31976744186046513,115,5,5,5,0.5348837209302325,0.4186046511627907,0.27906976744186046,0.3023255813953488,17,2,2,2
36,"[ 889  915  775  702  753   42  689  190  909  381  314  958  728 1252
 1162  303  733  593  348 1125   47  749 1049 1178  242  524  231  331
  798 1026  307  780  934  738  985  995]","[ 818  492  215  685 1133  476  460  174  340 1235 1041 1011  253 1204
 1263  488  503   51  161  165  178  516  383  225  159  199  810   48
  423  311  170  180  207  200  171  187]","[ 569  810 1128  757  137  954 1044 1162  522  375 1249  867  638  325
  746 1113  733  313  239  513  986 1284 1252  225  324  398   43 1016
 1028  470  995  177  780 1149  477  207]",19,35,45,0.8662790697674418,0.5755813953488372,0.4127906976744186,0.5988372093023255,131,84,82,85,0.5116279069767442,0.4418604651162791,0.3023255813953488,0.4476744186046512,115,5,5,5,0.5348837209302325,0.37209302325581395,0.26744186046511625,0.36046511627906974,17,2,2,2
37,"[ 231 1128  242 1016  384  177   46  889  248  756  477  749 1162  375
  892 1149  581  934  813  313   86 1028 1260  753  348  985 1252  733
  307  780  589  350  224  408  306  155 1229]","[ 818  492  215  685 1133  476  430  460  174  340 1235 1041 1011  253
 1204  488 1263  503   51  161  165  178  516  383  225  159  199  810
   48  311  170  180  207  423  200  171  187]","[ 350  196  140  349 1162  597 1284  445   30  483 1113  331  137 1079
  324  746  813  992  424  239 1171  513  418  986  375  470  954  477
  384 1252  177 1016 1128 1028  207  780 1149]",19,41,50,0.8662790697674418,0.6162790697674418,0.4069767441860465,0.5406976744186046,131,86,83,87,0.5116279069767442,0.46511627906976744,0.3023255813953488,0.3488372093023256,115,5,5,5,0.5348837209302325,0.436046511627907,0.26744186046511625,0.29069767441860467,17,2,2,2
38,"[1238  638  350   47 1260  581  306  242  702  788  733  958  359  307
  221  375 1162  934  738 1049 1252  780  749  190  985  231  915  314
  753 1178  524  593 1125  798  381  889  348  995]","[ 818  498  492  215  685 1133  476  460  174  340 1235 1041 1011  430
 1204 1263  488  503   51  161  165  253  178  383  225  159  199  810
   48  516  311  170  180  207  423  200  171  187]","[1007  236  243  733  638  867 1249  585  463  878  477  581  703  216
  314  786  362  491 1178  413  522  136  445  331  160 1252  398  810
  350  197 1028  780  470 1171  995  992  140  418]",19,41,51,0.8662790697674418,0.5465116279069767,0.4186046511627907,0.5872093023255814,131,86,83,85,0.5116279069767442,0.42441860465116277,0.3023255813953488,0.5,115,5,5,5,0.5348837209302325,0.38372093023255816,0.27325581395348836,0.436046511627907,17,2,2,2
39,"[ 618  408 1227  216  589  375  313  158 1095   12  307  753  995  227
  788  733  749 1128  889  424 1249  317  270  491  242  224 1049  934
 1252 1017 1238  445 1079 1028  398  627  522  470  780]","[ 624  720  492  215  685 1133  476  460  174  340 1235 1041  498 1011
  531  253 1204  488 1263  503   51  161  165  178  810  383  225  159
  199   48  516  311  170  180  207  423  200  171  187]","[ 225  169  502  131  651  421  786  645  453  408  998  936   43  375
  810  136  597  347 1079 1214  569  718  732 1204  733  491  685 1249
  780   46  331  693  462 1252  995 1028  398  638 1162]",19,41,51,0.8662790697674418,0.6744186046511628,0.46511627906976744,0.627906976744186,131,85,82,86,0.5116279069767442,0.47674418604651164,0.32558139534883723,0.45348837209302323,115,5,5,5,0.5348837209302325,0.436046511627907,0.28488372093023256,0.38953488372093026,17,2,2,2
40,"[ 466  312  397  965  196 1088  738  842  168  367  795  444  583  822
  995  733  375  792   47  276  315  749   91  341  172 1149  408  788
  756  242 1060  837  771  904  820  780  360  307  985 1079]","[ 729  624  720  818  498  492  215  685 1133  476  460  174  340 1235
 1041 1011  531  253 1204 1263  488   51  161  165  178  516  383  225
  159  199  810   48  311  170  180  207  423  200  171  187]","[ 810 1178 1214  313  483  685  693  375  638  718  196  136 1249 1128
  936 1204 1148  522  569  954  324  384  746 1284 1162  470  137  986
  398  513  477 1113 1028  239 1149  780  408  207 1016  177]",19,41,51,0.8662790697674418,0.6453488372093024,0.4418604651162791,0.5406976744186046,131,85,83,88,0.5116279069767442,0.48255813953488375,0.31976744186046513,0.3953488372093023,115,5,5,5,0.5348837209302325,0.43023255813953487,0.3023255813953488,0.3372093023255814,17,2,2,2
41,"[ 738  618  325  154  578  606 1079  336  985   97 1252  648  149  780
  207  313  384 1149  589  348  408 1260  749  306  231  934 1016  655
  160 1229 1028 1081  362  623  197  685  774 1171  992  140  418]","[1076  729  624  720  818  498  492  215  460  685 1133  476  174  340
 1235 1041 1011  253 1204  488 1263  503   51  161  165  178  516  383
  225  159  199  810   48  311  170  180  207  423  200  171  187]","[ 196  325  913  867  216  136  732  421  795  852  916  424  127  813
 1162  462 1148  810 1252  638  375   46  149  483 1113 1284 1128  954
  137 1028  746  986  513  384  313  324  239  177 1149  207 1016]",20,41,51,0.8662790697674418,0.5930232558139535,0.4186046511627907,0.6511627906976745,131,86,84,87,0.5116279069767442,0.45930232558139533,0.31976744186046513,0.4418604651162791,115,5,5,5,0.5348837209302325,0.38953488372093026,0.28488372093023256,0.37209302325581395,17,2,2,2
42,"[ 934  783  357  703   86 1064  578   63  348  581 1260  140  820  810
   47  418 1026  353  306 1162  771  276  904  408  842  798  878  331
 1079  462  303  756  259  738  942  481 1229  224  155  985  350  477]","[ 164  147 1076  857  729  624  818  488  492  215  685 1133  476  460
  174  340 1235 1041 1011  253 1204 1263  503   51  161  165  178  516
  225  159  199  810   48  423  311  383  170  180  207  200  171  187]","[ 522  396  502  440  367  136  524  583  325  645 1107 1252  830  795
  172 1214  491  331  462  786  718  936  347  569  581 1204  324  733
  693  810  788 1178  703 1028 1249  638 1162  780  470  477  398  350]",19,41,51,0.8662790697674418,0.5348837209302325,0.42441860465116277,0.5988372093023255,131,87,82,86,0.5116279069767442,0.37790697674418605,0.31976744186046513,0.4186046511627907,115,6,5,5,0.5348837209302325,0.3430232558139535,0.28488372093023256,0.37790697674418605,17,2,2,2
43,"[ 324  227  548  149  889 1096  415  491  154  589  829  733   47  942
 1178  738  418  140  177  239  798 1229  307  242  578  985 1149 1016
  207  470  648  993 1079  618 1008  348  577  934 1028  780  995  231
  749]","[ 164  147 1076  729  624  720  818  498  492  215  685 1133  476  460
  174  340 1235 1041 1011  531  253 1204  488 1263   51  161  165  178
  516  225  159  199  810   48  311  383  170  180  207  423  200  171
  187]","[ 324 1191  620 1149  810   15  347  445  131  149  963  440 1113  207
  502 1025  718  313  685  331  421  693  350  732  177  491  462 1162
  867 1214  136  569  936 1204 1252  522 1249 1016  470 1028  638  398
  780]",19,41,51,0.8662790697674418,0.5930232558139535,0.42441860465116277,0.6337209302325582,131,85,82,87,0.5116279069767442,0.5,0.32558139534883723,0.436046511627907,115,5,5,5,0.5348837209302325,0.37209302325581395,0.3023255813953488,0.3372093023255814,17,2,2,2
44,"[1079  578  149  796  904  820 1260  362  618  728 1026  227  915  506
  231  221 1178  276 1081  491  822 1171  934  867  774  190  381  756
  524  749  314 1049  593 1125  786  348  889  738   47  985  992  418
  140  798]","[ 583  157  164  147 1076  729  624  720  818  492  215  685 1133  476
  460  174  340 1235 1041 1011  253  430 1204 1263   51  488  161  165
  178  516  383  225  159  199  810   48  311  170  180  207  423  200
  171  187]","[ 375  638  350  196  343  693  651 1284  462  995  513  830  324  916
  483 1113  733  703  137  413  986  954  788  239  149  384 1162  216
  867 1128 1016  477 1149  445  177  207  398 1252  491 1109  470  780
  522 1028]",19,41,51,0.8662790697674418,0.627906976744186,0.4186046511627907,0.6569767441860465,131,84,82,87,0.5116279069767442,0.5,0.3372093023255814,0.4418604651162791,115,5,5,5,0.5348837209302325,0.4476744186046512,0.27325581395348836,0.38953488372093026,17,2,2,2
45,"[  55  429  958  942  114  956  718  398  756 1252  762  314  524  324
 1125  350 1260  842  593 1049  786  810 1171  477  889  528  578  638
  348  774 1178  820  934  992   42 1162  351  418  140  728 1026   47
  738  798  985]","[ 164  147 1076  729  624  720  818  492  498  488  215  460  685 1133
  225  476  174  340 1235 1041  226 1011  253  430 1204 1263  503   51
  161  165  178  516  159  423  199  810   48  311  383  170  180  207
  200  171  187]","[ 375  347  916  225 1128  220   30 1214  732   43  349   46  190  501
  183  813  830  597 1011 1148  593 1125  569  867  645  445 1162 1204
  998  477  114  350  693  786  491  685  331  638 1252 1249  780 1028
  470  522  398]",19,41,50,0.8662790697674418,0.6627906976744186,0.4186046511627907,0.6104651162790697,131,86,84,87,0.5116279069767442,0.4476744186046512,0.3372093023255814,0.45348837209302323,115,5,5,6,0.5348837209302325,0.436046511627907,0.26744186046511625,0.36627906976744184,17,2,2,2
46,"[ 638 1023  111  359 1238 1260  810 1162  477  351  589  934  702  796
  829  618 1170  578   47  917  577  462  985  738  221  728  307   48
  733  242  958  317  915 1178  753  381  190  524  749  889  593 1125
  231  348  780  995]","[ 583  157  164  147 1076  729  624  720  818  541  492  215  685 1133
  476  460  174  340 1235 1041 1011  531  253 1204 1263  488  503   51
  161  165  178  516  383  225  159  199  810   48  311  170  180  207
  423  200  171  187]","[ 314  936  413  852  581  225  593  375 1178 1118  954 1125  867  221
  324  995  620  239  795  196  523  421  462   43  513 1128  718  149
  986  325 1079 1284  746  384  313  638  786  524  177 1113 1149  810
  477  207 1162 1016]",19,40,46,0.8662790697674418,0.7151162790697675,0.42441860465116277,0.6686046511627907,131,85,82,87,0.5116279069767442,0.5523255813953488,0.3546511627906977,0.5232558139534884,115,6,6,5,0.5348837209302325,0.4186046511627907,0.31976744186046513,0.436046511627907,17,2,2,2
47,"[ 513  746  522  384  313  470  985  238   46 1113 1004  154 1008  958
 1162  915  324  789  829 1204  578  892  239  190 1149  589  381  728
  993  408  780  242  593 1125  177  207  317  889  524 1229 1016  618
  577  348  749  995  231]","[ 636  181  583  157  164  147 1076  729  624  720  498  492  215 1133
  476  430  460  174  340 1235 1041 1011  531  253 1204  488 1263  503
   51  161  165  178  516  383  225  159  199  810   48  311  170  180
  207  423  200  171  187]","[1044  936  995  293 1162  848  421  413  418  140  638 1237  445  398
  196  491 1109 1171  216  986  137  136  513  357 1249 1028  225  746
  127  325 1149  470  810  239  313 1284  324  733   43  685 1113  867
  522  477  177 1016  207]",19,36,46,0.8662790697674418,0.6569767441860465,0.47093023255813954,0.7034883720930233,131,86,83,85,0.5116279069767442,0.5232558139534884,0.3488372093023256,0.45348837209302323,115,5,6,5,0.5348837209302325,0.4476744186046512,0.3488372093023256,0.4127906976744186,17,2,2,2
48,"[ 248 1049  651  756  303   46  788  331 1260   47  889  728  786  892
   12  227  398  638  216   86  140 1171 1178  378  324  820  867  904
  753  197 1162  774  491  578  992  738  242  418  985  798  470 1028
  733 1252  934  307  995  780]","[1211  367  636  181  583  157  164  147 1076  729  720  818  492  215
  685 1133  476  460  174  340 1235 1041 1011  531  253 1204 1263  488
  503   51  516  161  165  178  311  225  159  199  810   48  383  170
  180  207  423  200  171  187]","[ 462 1194  746  683  375  359  343  780  190 1162   48  149  207  638
  524 1252 1109   30  813  958  995  775 1125   46  473 1249  593  504
  313  239  913  788  314  477  259  733  685  349  703  581  810 1016
  324  470 1178  889  331  350]",19,36,46,0.8662790697674418,0.6976744186046512,0.47674418604651164,0.6162790697674418,131,84,83,86,0.5116279069767442,0.5,0.31976744186046513,0.4069767441860465,115,6,6,6,0.5348837209302325,0.47093023255813954,0.3313953488372093,0.37790697674418605,17,2,2,2
49,"[1079  136   46  569  788  783  760  216  977  693  227 1238 1204  114
  455  733  985  191  491  597  307 1017  440  303  892  837  331  627
  155  942  934  638  224  317  522 1260  158  429  350  351 1001  398
 1249 1162  242  995  578  470  780]","[ 685 1211  367  636  181  583  157  164  147 1076  729  624  720  492
  215  460 1133  476  174  340 1235 1041  498 1011  531  253 1204 1263
  488  503   51  161  165  178  383  225  159  199  810   48  516  311
  170  180  207  423  200  171  187]","[1118  750  225 1025  491  830  131  878  795  515  168  462  299 1252
  645   69  324  350 1109  963  693  445  597  502  732  347  309 1214
 1028  998  396  569  810  293  692  718  936  216  995  114  470  136
 1162  638  685 1204 1249  522  398]",19,36,46,0.8662790697674418,0.622093023255814,0.4883720930232558,0.6802325581395349,131,89,84,89,0.5116279069767442,0.4476744186046512,0.37209302325581395,0.5232558139534884,115,6,6,6,0.5348837209302325,0.38372093023255816,0.3313953488372093,0.42441860465116277,17,2,2,2
